1	14
9	17
9	26
17	26
24	34
20	41
31	45
49	50
1	66
14	66
65	67
64	71
24	72
34	72
46	75
1	78
14	78
66	78
4	79
74	91
44	94
44	95
94	95
1	102
14	102
66	102
78	102
59	103
44	104
94	104
95	104
49	106
50	106
13	108
64	111
71	111
20	112
41	112
82	116
24	129
34	129
72	129
24	130
34	130
72	130
129	130
39	131
40	133
22	138
61	148
100	151
82	154
116	154
162	163
162	164
163	164
5	172
19	183
184	185
184	186
185	186
184	187
185	187
186	187
178	190
158	199
4	200
79	200
101	204
47	205
209	211
32	212
175	215
98	216
65	217
67	217
46	223
75	223
134	228
24	234
34	234
72	234
129	234
130	234
128	235
35	238
208	249
188	250
156	257
81	258
159	259
159	260
259	260
184	266
185	266
186	266
187	266
236	268
261	275
222	282
1	285
14	285
66	285
78	285
102	285
146	286
241	287
274	289
188	292
250	292
241	293
287	293
28	295
162	296
163	296
164	296
219	306
107	307
32	309
212	309
19	314
183	314
184	315
185	315
186	315
187	315
266	315
195	316
184	317
185	317
186	317
187	317
266	317
315	317
302	319
93	324
146	327
286	327
24	328
34	328
72	328
129	328
130	328
234	328
32	329
212	329
309	329
300	332
18	335
297	338
321	341
21	343
273	345
213	353
32	360
212	360
309	360
329	360
61	361
148	361
1	362
14	362
66	362
78	362
102	362
285	362
156	364
257	364
47	365
205	365
321	366
341	366
24	368
34	368
72	368
129	368
130	368
234	368
328	368
18	369
335	369
120	370
157	371
92	373
39	377
131	377
76	378
263	379
184	381
185	381
186	381
187	381
266	381
315	381
317	381
207	388
144	393
207	396
388	396
24	397
34	397
72	397
129	397
130	397
234	397
328	397
368	397
355	398
334	400
68	401
167	403
19	404
183	404
314	404
47	406
205	406
365	406
233	407
22	410
138	410
195	414
316	414
65	416
67	416
217	416
274	420
289	420
101	421
204	421
24	422
34	422
72	422
129	422
130	422
234	422
328	422
368	422
397	422
134	423
228	423
408	425
241	426
287	426
293	426
93	427
324	427
394	428
22	431
138	431
410	431
363	433
336	437
210	438
355	440
398	440
44	444
94	444
95	444
104	444
117	446
195	447
316	447
414	447
298	449
179	451
68	452
401	452
68	454
401	454
452	454
233	457
407	457
145	463
85	464
47	465
205	465
365	465
406	465
101	467
204	467
421	467
47	468
205	468
365	468
406	468
465	468
175	471
215	471
156	474
257	474
364	474
20	475
41	475
112	475
51	476
322	479
386	481
195	483
316	483
414	483
447	483
195	484
316	484
414	484
447	484
483	484
8	487
322	488
479	488
68	489
401	489
452	489
454	489
470	490
231	492
113	493
10	495
171	496
22	501
138	501
410	501
431	501
165	502
225	506
107	510
307	510
22	512
138	512
410	512
431	512
501	512
19	513
183	513
314	513
404	513
122	515
32	516
212	516
309	516
329	516
360	516
32	517
212	517
309	517
329	517
360	517
516	517
518	519
518	520
519	520
210	522
438	522
35	523
238	523
159	524
259	524
260	524
347	527
240	528
37	529
482	534
81	535
258	535
536	537
213	538
353	538
40	539
133	539
9	542
17	542
26	542
22	543
138	543
410	543
431	543
501	543
512	543
233	548
407	548
457	548
356	551
225	552
506	552
415	553
439	554
117	557
446	557
336	561
437	561
458	565
405	566
191	567
419	568
419	569
568	569
30	570
76	571
378	571
241	577
287	577
293	577
426	577
32	578
212	578
309	578
329	578
360	578
516	578
517	578
98	579
216	579
271	580
271	581
580	581
271	582
580	582
581	582
380	583
210	584
438	584
522	584
188	588
250	588
292	588
58	589
198	590
59	591
103	591
9	592
17	592
26	592
542	592
225	593
506	593
552	593
31	594
45	594
498	595
47	596
205	596
365	596
406	596
465	596
468	596
225	598
506	598
552	598
593	598
207	600
388	600
396	600
225	602
506	602
552	602
598	602
32	603
212	603
309	603
329	603
360	603
516	603
517	603
578	603
322	604
479	604
35	607
238	607
523	607
19	608
183	608
314	608
404	608
513	608
159	609
259	609
260	609
269	611
76	612
378	612
571	612
181	615
411	617
411	618
617	618
385	619
117	620
446	620
557	620
195	624
316	624
414	624
447	624
484	624
201	625
456	626
195	627
316	627
414	627
447	627
484	627
227	629
57	630
1	631
14	631
66	631
78	631
102	631
285	631
362	631
206	634
320	635
336	638
437	638
561	638
189	640
184	641
185	641
186	641
187	641
266	641
315	641
317	641
381	641
429	643
384	644
191	646
567	646
18	649
335	649
369	649
101	652
204	652
421	652
467	652
123	653
134	654
228	654
423	654
252	655
171	656
496	656
134	657
228	657
423	657
654	657
322	658
479	658
488	658
604	658
184	660
185	660
186	660
187	660
266	660
315	660
317	660
381	660
641	660
351	661
597	663
189	664
640	664
336	666
437	666
561	666
638	666
122	667
515	667
355	670
398	670
440	670
241	671
287	671
293	671
426	671
577	671
284	672
93	674
324	674
427	674
81	675
258	675
535	675
159	678
259	678
260	678
100	680
151	680
31	681
45	681
594	681
101	682
204	682
652	682
433	683
264	685
531	686
68	689
401	689
452	689
454	689
489	689
37	690
529	690
241	691
287	691
293	691
426	691
577	691
671	691
24	692
34	692
72	692
129	692
130	692
234	692
328	692
368	692
299	693
15	694
313	695
389	698
5	700
172	700
98	702
216	702
579	702
188	706
250	706
292	706
588	706
168	707
35	708
238	708
523	708
607	708
288	710
179	711
451	711
214	714
182	715
5	716
172	716
279	719
155	720
337	721
697	722
59	724
103	724
591	724
1	725
14	725
66	725
78	725
102	725
285	725
362	725
631	725
174	726
531	728
686	728
436	729
574	730
240	731
528	731
210	732
438	732
522	732
584	732
135	733
241	734
287	734
293	734
426	734
671	734
691	734
264	735
685	735
82	736
116	736
154	736
24	738
34	738
72	738
129	738
130	738
234	738
311	738
328	738
368	738
134	740
228	740
654	740
657	740
718	740
220	741
733	743
231	744
492	744
737	746
107	747
307	747
510	747
195	748
316	748
414	748
447	748
484	748
713	749
233	750
407	750
457	750
548	750
44	751
94	751
95	751
104	751
444	751
179	754
451	754
711	754
210	755
438	755
522	755
584	755
732	755
76	756
378	756
571	756
612	756
167	757
403	757
322	758
479	758
658	758
240	760
528	760
731	760
687	761
459	762
270	764
386	765
481	765
572	766
514	767
545	768
195	769
316	769
414	769
447	769
483	769
484	769
624	769
627	769
748	769
274	770
289	770
420	770
198	772
590	772
503	773
621	775
271	776
271	777
580	777
581	777
582	777
776	777
342	778
89	781
156	782
257	782
364	782
474	782
498	784
595	784
387	785
340	787
472	790
536	791
537	791
623	791
256	793
195	795
316	795
414	795
447	795
483	795
484	795
769	795
178	796
190	796
82	797
116	797
154	797
736	797
606	798
713	799
749	799
255	800
40	802
133	802
539	802
662	803
137	804
31	807
45	807
594	807
681	807
616	808
222	809
282	809
4	810
79	810
200	810
9	811
17	811
26	811
542	811
592	811
159	812
259	812
260	812
524	812
609	812
678	812
81	813
258	813
675	813
771	814
498	815
595	815
784	815
346	816
273	817
345	817
43	818
139	819
73	820
597	821
9	822
17	822
26	822
542	822
592	822
811	822
11	823
387	824
785	824
273	825
345	825
817	825
4	828
79	828
200	828
810	828
6	835
64	837
71	837
111	837
415	839
553	839
503	841
773	841
458	842
565	842
31	844
45	844
594	844
681	844
30	845
570	845
273	846
345	846
817	846
825	846
38	847
198	848
590	848
772	848
418	849
9	850
17	850
26	850
542	850
811	850
822	850
1	851
14	851
66	851
78	851
102	851
285	851
362	851
725	851
1	854
14	854
66	854
78	854
102	854
285	854
362	854
725	854
46	855
75	855
223	855
1	856
14	856
66	856
78	856
102	856
285	856
362	856
631	856
725	856
851	856
854	856
134	858
228	858
423	858
654	858
657	858
740	858
76	859
378	859
571	859
612	859
756	859
1	862
14	862
66	862
78	862
102	862
285	862
362	862
725	862
856	862
184	864
185	864
186	864
187	864
266	864
315	864
317	864
381	864
660	864
374	865
240	866
528	866
731	866
760	866
240	867
528	867
731	867
760	867
866	867
233	868
407	868
457	868
548	868
750	868
322	870
479	870
658	870
405	871
566	871
336	872
437	872
561	872
638	872
666	872
261	873
275	873
76	874
378	874
571	874
612	874
756	874
859	874
503	875
773	875
841	875
39	876
131	876
377	876
390	877
93	878
324	878
427	878
730	879
558	880
101	882
204	882
421	882
467	882
652	882
40	883
133	883
539	883
802	883
195	884
316	884
414	884
447	884
484	884
769	884
159	885
259	885
260	885
812	885
32	886
212	886
309	886
329	886
360	886
516	886
517	886
603	886
748	888
242	889
742	891
81	894
258	894
675	894
134	895
228	895
423	895
654	895
657	895
858	895
18	896
335	896
369	896
649	896
9	899
17	899
26	899
542	899
592	899
811	899
822	899
850	899
384	900
644	900
860	901
100	902
151	902
680	902
210	903
438	903
584	903
732	903
274	904
289	904
420	904
198	905
590	905
772	905
848	905
547	906
93	907
324	907
427	907
674	907
878	907
19	908
183	908
314	908
404	908
513	908
390	909
877	909
23	910
98	912
216	912
579	912
227	913
9	914
17	914
26	914
542	914
811	914
822	914
899	914
28	917
295	917
81	918
258	918
675	918
134	919
228	919
654	919
657	919
858	919
895	919
184	920
185	920
186	920
187	920
266	920
315	920
317	920
381	920
660	920
374	922
865	922
325	923
82	925
116	925
154	925
736	925
797	925
210	926
438	926
584	926
732	926
376	927
175	929
215	929
572	930
766	930
19	932
183	932
314	932
404	932
513	932
308	934
83	935
159	936
259	936
260	936
524	936
609	936
678	936
812	936
885	936
18	937
335	937
369	937
649	937
896	937
727	939
430	940
928	940
409	942
181	943
615	943
181	944
615	944
943	944
311	949
950	951
210	952
438	952
584	952
732	952
310	953
224	954
181	955
615	955
943	955
944	955
560	957
179	958
451	958
711	958
82	959
116	959
154	959
736	959
797	959
925	959
415	960
553	960
839	960
838	962
771	963
814	963
261	964
275	964
873	964
37	965
529	965
690	965
82	966
116	966
154	966
736	966
925	966
959	966
339	968
198	969
772	969
312	970
22	972
138	972
410	972
431	972
501	972
512	972
543	972
1	973
14	973
66	973
78	973
102	973
285	973
362	973
725	973
856	973
389	974
698	974
107	976
307	976
510	976
747	976
833	978
503	980
773	980
841	980
875	980
113	982
493	982
461	985
93	986
324	986
427	986
907	986
9	987
17	987
26	987
542	987
592	987
811	987
822	987
850	987
899	987
914	987
240	989
528	989
760	989
866	989
867	989
647	991
136	993
730	994
879	994
24	995
34	995
72	995
129	995
130	995
234	995
328	995
368	995
536	996
537	996
623	996
731	996
791	996
159	997
259	997
260	997
812	997
936	997
413	1000
336	1001
437	1001
561	1001
638	1001
666	1001
872	1001
63	1002
308	1003
390	1005
877	1005
909	1005
320	1006
635	1006
992	1007
916	1008
31	1009
45	1009
594	1009
681	1009
844	1009
433	1010
356	1013
210	1014
438	1014
584	1014
732	1014
755	1014
952	1014
455	1015
455	1016
1015	1016
68	1018
401	1018
452	1018
454	1018
489	1018
689	1018
458	1019
565	1019
842	1019
210	1020
438	1020
584	1020
732	1020
47	1021
205	1021
365	1021
406	1021
468	1021
596	1021
10	1024
495	1024
165	1025
218	1027
11	1028
823	1028
218	1031
1027	1031
494	1033
553	1034
242	1036
889	1036
22	1038
138	1038
410	1038
431	1038
512	1038
543	1038
972	1038
308	1039
137	1040
804	1040
147	1041
391	1042
134	1043
228	1043
423	1043
654	1043
657	1043
740	1043
858	1043
895	1043
919	1043
791	1044
996	1044
843	1045
418	1046
849	1046
159	1047
259	1047
260	1047
812	1047
936	1047
119	1050
498	1051
595	1051
784	1051
815	1051
311	1052
13	1054
108	1054
81	1055
258	1055
535	1055
675	1055
813	1055
894	1055
918	1055
167	1056
403	1056
757	1056
394	1057
428	1057
308	1063
934	1063
1003	1063
1039	1063
622	1064
990	1066
117	1070
446	1070
557	1070
620	1070
408	1071
425	1071
181	1072
615	1072
955	1072
181	1073
615	1073
955	1073
1072	1073
297	1074
338	1074
191	1076
567	1076
646	1076
195	1077
316	1077
414	1077
447	1077
484	1077
769	1077
376	1083
927	1083
535	1084
9	1087
17	1087
26	1087
542	1087
811	1087
822	1087
899	1087
987	1087
122	1090
667	1090
189	1091
640	1091
664	1091
160	1092
261	1093
275	1093
873	1093
964	1093
35	1097
238	1097
523	1097
607	1097
708	1097
5	1098
172	1098
700	1098
716	1098
19	1100
183	1100
314	1100
404	1100
513	1100
81	1101
258	1101
535	1101
675	1101
813	1101
894	1101
918	1101
1055	1101
276	1102
122	1105
515	1105
667	1105
1090	1105
57	1106
630	1106
18	1110
335	1110
369	1110
649	1110
240	1111
528	1111
760	1111
866	1111
867	1111
53	1112
498	1113
595	1113
784	1113
815	1113
1051	1113
884	1114
82	1120
116	1120
154	1120
736	1120
925	1120
959	1120
82	1121
116	1121
154	1121
736	1121
925	1121
959	1121
1120	1121
59	1124
103	1124
591	1124
724	1124
93	1125
324	1125
427	1125
674	1125
907	1125
123	1128
653	1128
105	1133
745	1137
198	1138
590	1138
772	1138
