12	13
1	16
32	33
19	35
38	39
11	40
3	44
25	46
11	48
40	48
19	52
35	52
47	53
6	54
3	56
44	56
30	63
49	64
4	70
65	72
6	73
54	73
7	76
4	77
70	77
32	79
33	79
65	81
72	81
45	84
19	85
35	85
52	85
2	88
6	90
54	90
73	90
17	94
19	97
35	97
52	97
85	97
71	101
34	104
69	106
23	109
66	115
57	119
95	123
4	127
70	127
77	127
29	129
3	131
44	131
56	131
4	132
70	132
77	132
127	132
133	134
49	137
64	137
112	139
114	140
3	145
44	145
56	145
131	145
80	146
21	147
122	148
91	149
9	151
51	152
112	153
139	153
141	157
3	158
44	158
56	158
131	158
145	158
141	164
157	164
133	167
134	167
41	168
143	169
14	171
19	172
35	172
52	172
85	172
97	172
21	175
147	175
116	177
41	179
168	179
3	180
44	180
56	180
131	180
145	180
158	180
41	181
168	181
179	181
107	182
61	187
4	189
70	189
77	189
127	189
132	189
141	190
157	190
164	190
113	191
22	192
74	193
14	196
171	196
20	197
57	198
119	198
41	205
168	205
179	205
181	205
20	207
197	207
27	209
34	211
104	211
41	212
168	212
179	212
181	212
205	212
2	214
88	214
216	217
195	218
195	220
218	220
71	223
101	223
67	226
34	227
104	227
211	227
111	228
95	231
123	231
3	233
44	233
56	233
131	233
145	233
158	233
180	233
110	235
65	236
72	236
81	236
98	237
69	238
106	238
19	240
35	240
52	240
85	240
97	240
172	240
200	241
18	243
30	244
63	244
14	245
171	245
196	245
3	249
44	249
56	249
131	249
145	249
158	249
180	249
233	249
247	250
105	253
49	254
64	254
137	254
234	255
208	256
29	257
129	257
34	258
104	258
211	258
227	258
3	260
44	260
56	260
131	260
145	260
158	260
180	260
233	260
249	260
4	262
70	262
77	262
127	262
132	262
189	262
7	266
47	266
53	266
76	266
3	267
44	267
56	267
131	267
145	267
158	267
180	267
233	267
249	267
260	267
65	269
72	269
81	269
236	269
216	271
217	271
9	273
151	273
116	275
177	275
19	276
35	276
52	276
85	276
97	276
172	276
240	276
58	277
178	278
111	279
228	279
28	280
49	281
64	281
137	281
254	281
270	283
264	285
200	286
241	286
114	287
140	287
259	289
19	291
35	291
52	291
85	291
97	291
172	291
240	291
276	291
65	292
72	292
81	292
236	292
269	292
89	294
133	295
134	295
167	295
274	296
18	297
243	297
23	298
109	298
7	300
76	300
266	300
102	301
160	303
41	304
168	304
179	304
181	304
205	304
212	304
41	305
168	305
179	305
181	305
205	305
212	305
304	305
41	306
168	306
179	306
181	306
205	306
212	306
304	306
305	306
224	307
61	308
187	308
27	309
