109	823
34	577
102	577
146	148
146	149
147	149
117	187
10	226
43	226
79	226
305	823
90	327
132	327
204	337
352	823
108	406
179	439
468	823
179	471
438	471
213	484
298	498
72	502
63	522
90	539
132	539
327	539
139	540
90	541
132	541
327	541
544	778
82	553
10	564
43	564
79	564
63	568
10	574
43	574
79	574
456	608
10	643
43	643
79	643
10	645
43	645
79	645
397	657
509	657
10	682
43	682
79	682
19	692
10	705
43	705
79	705
746	748
544	751
366	797
56	859
135	878
1	226
1	564
1	574
1	643
1	645
1	682
1	705
33	878
39	579
81	353
153	292
128	192
209	814
224	309
153	293
10	301
43	301
79	301
1	301
336	878
90	362
132	362
362	541
391	692
421	489
465	489
421	466
467	891
21	472
6	473
287	473
10	478
43	478
79	478
1	478
374	500
501	716
504	716
501	504
425	508
527	876
527	883
527	885
527	886
291	535
10	594
43	594
79	594
1	594
19	597
10	635
43	635
79	635
1	635
10	638
43	638
79	638
1	638
16	641
109	679
305	679
352	679
468	679
436	696
467	723
436	730
696	730
746	749
747	749
10	776
43	776
79	776
226	776
564	776
574	776
643	776
645	776
682	776
705	776
1	776
301	776
478	776
594	776
635	776
638	776
412	779
291	779
535	779
481	804
485	809
128	813
192	813
56	825
527	829
231	837
447	837
653	837
561	837
13	844
527	846
570	910
90	911
132	911
327	911
539	911
541	911
362	911
412	827
291	827
535	827
128	785
192	785
202	481
202	804
238	440
227	412
227	535
227	779
227	827
128	582
192	582
582	813
582	785
265	573
109	765
305	765
352	765
468	765
9	860
90	703
132	703
327	703
539	703
362	703
55	901
621	878
154	344
527	874
80	609
42	327
42	539
42	541
42	362
42	911
42	703
202	796
437	892
14	282
14	375
14	334
14	441
677	762
205	694
145	694
82	270
270	553
288	866
6	290
173	539
173	541
173	362
173	911
173	703
142	435
142	869
39	668
195	866
82	225
225	553
183	675
38	781
195	850
180	282
180	375
180	334
180	441
311	893
14	588
180	588
14	799
180	799
145	595
140	776
244	893
206	665
10	759
43	759
79	759
1	759
97	553
97	270
10	750
43	750
79	750
1	750
82	800
225	800
873	884
769	813
769	785
128	770
192	770
582	770
35	37
880	882
89	398
135	708
33	708
336	708
76	410
296	500
159	718
82	731
877	884
873	879
84	776
86	566
457	562
458	562
457	459
321	449
182	469
412	666
291	666
666	827
227	666
196	813
196	785
134	423
172	859
11	344
11	154
109	186
186	823
186	679
186	765
527	875
106	902
623	876
623	883
623	885
623	886
623	829
623	846
486	843
108	709
211	837
436	717
28	847
120	315
314	914
71	327
71	539
71	541
71	362
71	911
221	650
436	849
696	849
20	691
20	472
295	327
295	539
295	541
295	362
295	911
26	811
179	649
438	649
439	649
10	413
43	413
79	413
1	413
413	776
25	675
93	344
93	257
45	255
57	231
57	447
57	653
57	561
57	837
57	662
14	786
180	786
150	603
579	889
39	889
668	889
53	405
14	313
180	313
562	908
235	833
16	669
14	683
180	683
92	837
14	228
180	228
802	906
159	752
543	752
194	644
618	663
98	615
342	354
81	354
138	532
50	576
30	274
48	342
48	353
579	715
39	715
298	743
316	743
346	823
346	679
346	765
204	401
297	401
283	634
109	842
305	842
352	842
468	842
527	735
688	778
688	751
544	689
513	678
93	845
155	619
376	869
13	789
789	844
152	813
152	785
152	582
374	610
14	739
3	859
3	825
422	856
94	814
126	838
269	804
225	269
481	909
14	383
180	383
160	548
40	553
121	831
547	684
156	293
527	904
628	887
758	888
628	888
188	337
188	297
350	876
350	883
350	885
350	886
350	829
350	846
350	874
409	669
103	618
544	822
189	607
364	607
303	396
224	396
695	838
